Date,District,COD_DIS,Rent_Price
2014-04-01,Latina,10,8.4
2014-05-01,Latina,10,8.3
2014-06-01,Latina,10,8.4
2014-07-01,Latina,10,8.5
2014-08-01,Latina,10,8.5
2014-09-01,Latina,10,8.6
2014-10-01,Latina,10,8.7
2014-11-01,Latina,10,8.7
2014-12-01,Latina,10,8.5
2015-01-01,Latina,10,8.5
2015-02-01,Latina,10,8.5
2015-03-01,Latina,10,8.5
2015-04-01,Latina,10,8.4
2015-05-01,Latina,10,8.4
2015-06-01,Latina,10,8.5
2015-07-01,Latina,10,8.6
2015-08-01,Latina,10,8.7
2015-09-01,Latina,10,8.7
2015-10-01,Latina,10,8.7
2015-11-01,Latina,10,8.7
2015-12-01,Latina,10,8.7
2016-01-01,Latina,10,8.7
2016-02-01,Latina,10,8.8
2016-03-01,Latina,10,9.0
2016-04-01,Latina,10,9.0
2016-05-01,Latina,10,9.0
2016-06-01,Latina,10,8.9
2016-07-01,Latina,10,8.9
2016-08-01,Latina,10,9.1
2016-09-01,Latina,10,9.3
2016-10-01,Latina,10,9.4
2016-11-01,Latina,10,9.3
2016-12-01,Latina,10,9.4
2017-01-01,Latina,10,9.6
2017-02-01,Latina,10,9.8
2017-03-01,Latina,10,9.8
2017-04-01,Latina,10,9.9
2017-05-01,Latina,10,9.8
2017-06-01,Latina,10,9.8
2017-07-01,Latina,10,10.0
2017-08-01,Latina,10,10.3
2017-09-01,Latina,10,10.4
2017-10-01,Latina,10,10.4
2017-11-01,Latina,10,10.3
2017-12-01,Latina,10,10.3
2018-01-01,Latina,10,10.5
2018-02-01,Latina,10,10.5
2018-03-01,Latina,10,10.6
2018-04-01,Latina,10,10.7
2018-05-01,Latina,10,10.8
2018-06-01,Latina,10,10.9
2018-07-01,Latina,10,11.1
2018-08-01,Latina,10,11.3
2018-09-01,Latina,10,11.3
2018-10-01,Latina,10,11.2
2018-11-01,Latina,10,11.2
2018-12-01,Latina,10,11.4
2019-01-01,Latina,10,11.9
2019-02-01,Latina,10,12.2
2019-03-01,Latina,10,12.4
2019-04-01,Latina,10,12.3
2019-05-01,Latina,10,12.3
2019-06-01,Latina,10,12.4
2019-07-01,Latina,10,12.5
2019-08-01,Latina,10,12.7
2019-09-01,Latina,10,12.5
2019-10-01,Latina,10,12.7
2019-11-01,Latina,10,13.0
2019-12-01,Latina,10,12.9
2020-01-01,Latina,10,12.5
2020-02-01,Latina,10,12.7
2020-03-01,Latina,10,12.5
2020-04-01,Latina,10,12.7
2020-05-01,Latina,10,13.0
2020-06-01,Latina,10,12.9
2020-07-01,Latina,10,12.5
2020-08-01,Latina,10,12.3
2020-09-01,Latina,10,12.4
2020-10-01,Latina,10,12.4
2020-11-01,Latina,10,12.2
2020-12-01,Latina,10,12.0
2021-01-01,Latina,10,11.8
2021-02-01,Latina,10,11.7
2021-03-01,Latina,10,11.4
2021-04-01,Latina,10,11.5
2021-05-01,Latina,10,11.7
2021-06-01,Latina,10,11.5
2021-07-01,Latina,10,11.5
2021-08-01,Latina,10,11.7
2021-09-01,Latina,10,11.9
2021-10-01,Latina,10,11.8
2021-11-01,Latina,10,11.8
2021-12-01,Latina,10,12.0
2022-01-01,Latina,10,12.0
2022-02-01,Latina,10,12.0
2022-03-01,Latina,10,12.0
2022-04-01,Latina,10,12.0
2022-05-01,Latina,10,12.3
2022-06-01,Latina,10,12.5
2022-07-01,Latina,10,12.5
2022-08-01,Latina,10,12.7
2022-09-01,Latina,10,12.9
2022-10-01,Latina,10,12.9
2022-11-01,Latina,10,13.1
2022-12-01,Latina,10,13.0
2023-01-01,Latina,10,12.89
2023-02-01,Latina,10,12.78
2023-03-01,Latina,10,12.9
2023-04-01,Latina,10,13.21
2023-05-01,Latina,10,13.33
2023-06-01,Latina,10,13.33
2023-07-01,Latina,10,13.38
2023-08-01,Latina,10,13.5
2023-09-01,Latina,10,13.84
2023-10-01,Latina,10,14.27
2023-11-01,Latina,10,14.39
2023-12-01,Latina,10,14.6
2024-01-01,Latina,10,15.02
2024-02-01,Latina,10,15.8
2024-03-01,Latina,10,15.79
2024-04-01,Latina,10,15.72
2024-05-01,Latina,10,15.46
2024-06-01,Latina,10,15.72
2024-07-01,Latina,10,15.84
2024-08-01,Latina,10,16.29
2024-09-01,Latina,10,16.69
2024-10-01,Latina,10,17.04
2024-11-01,Latina,10,16.96
2024-12-01,Latina,10,17.01
2006-01-01,Carabanchel,11,
2006-02-01,Carabanchel,11,
2006-03-01,Carabanchel,11,
2006-04-01,Carabanchel,11,
2006-05-01,Carabanchel,11,
2006-06-01,Carabanchel,11,
2006-07-01,Carabanchel,11,
2006-08-01,Carabanchel,11,
2006-09-01,Carabanchel,11,
2006-10-01,Carabanchel,11,
2006-11-01,Carabanchel,11,
2006-12-01,Carabanchel,11,
2007-01-01,Carabanchel,11,
2007-02-01,Carabanchel,11,
2007-03-01,Carabanchel,11,
2007-04-01,Carabanchel,11,
2007-05-01,Carabanchel,11,
2007-06-01,Carabanchel,11,
2007-07-01,Carabanchel,11,
2007-08-01,Carabanchel,11,
2007-09-01,Carabanchel,11,
2007-10-01,Carabanchel,11,
2007-11-01,Carabanchel,11,
2007-12-01,Carabanchel,11,
2008-01-01,Carabanchel,11,
2008-02-01,Carabanchel,11,
2008-03-01,Carabanchel,11,
2008-04-01,Carabanchel,11,
2008-05-01,Carabanchel,11,
2008-06-01,Carabanchel,11,
2008-07-01,Carabanchel,11,
2008-08-01,Carabanchel,11,
2008-09-01,Carabanchel,11,
2008-10-01,Carabanchel,11,
2008-11-01,Carabanchel,11,
2008-12-01,Carabanchel,11,
2009-01-01,Carabanchel,11,
2009-02-01,Carabanchel,11,
2009-03-01,Carabanchel,11,
2009-04-01,Carabanchel,11,
2009-05-01,Carabanchel,11,
2009-06-01,Carabanchel,11,
2009-07-01,Carabanchel,11,
2009-08-01,Carabanchel,11,
2009-09-01,Carabanchel,11,9.6
2009-10-01,Carabanchel,11,9.9
2009-11-01,Carabanchel,11,10.0
2009-12-01,Carabanchel,11,10.0
2010-01-01,Carabanchel,11,10.1
2010-02-01,Carabanchel,11,10.2
2010-03-01,Carabanchel,11,10.8
2010-04-01,Carabanchel,11,10.3
2010-05-01,Carabanchel,11,10.0
2010-06-01,Carabanchel,11,10.0
2010-07-01,Carabanchel,11,10.1
2010-08-01,Carabanchel,11,10.0
2010-09-01,Carabanchel,11,10.0
2010-10-01,Carabanchel,11,10.0
2010-11-01,Carabanchel,11,10.0
2010-12-01,Carabanchel,11,10.0
2011-01-01,Carabanchel,11,10.3
2011-02-01,Carabanchel,11,10.0
2011-03-01,Carabanchel,11,9.9
2011-04-01,Carabanchel,11,10.1
2011-05-01,Carabanchel,11,10.0
2011-06-01,Carabanchel,11,9.9
2011-07-01,Carabanchel,11,9.9
2011-08-01,Carabanchel,11,9.8
2011-09-01,Carabanchel,11,9.8
2011-10-01,Carabanchel,11,9.7
2011-11-01,Carabanchel,11,9.6
2011-12-01,Carabanchel,11,9.8
2012-01-01,Carabanchel,11,9.8
2012-02-01,Carabanchel,11,9.8
2012-03-01,Carabanchel,11,9.6
2012-04-01,Carabanchel,11,9.6
2012-05-01,Carabanchel,11,9.6
2012-06-01,Carabanchel,11,9.6
2012-07-01,Carabanchel,11,9.4
2012-08-01,Carabanchel,11,9.3
2012-09-01,Carabanchel,11,9.2
2012-10-01,Carabanchel,11,9.2
2012-11-01,Carabanchel,11,9.2
2012-12-01,Carabanchel,11,9.1
2013-01-01,Carabanchel,11,9.1
2013-02-01,Carabanchel,11,9.1
2013-03-01,Carabanchel,11,8.9
2013-04-01,Carabanchel,11,8.9
2013-05-01,Carabanchel,11,8.8
2013-06-01,Carabanchel,11,8.8
2013-07-01,Carabanchel,11,8.7
2013-08-01,Carabanchel,11,8.7
2013-09-01,Carabanchel,11,8.7
2013-10-01,Carabanchel,11,8.8
2013-11-01,Carabanchel,11,8.7
2013-12-01,Carabanchel,11,8.6
2014-01-01,Carabanchel,11,8.5
2014-02-01,Carabanchel,11,8.4
2014-03-01,Carabanchel,11,8.4
2014-04-01,Carabanchel,11,8.3
2014-05-01,Carabanchel,11,8.4
2014-06-01,Carabanchel,11,8.4
2014-07-01,Carabanchel,11,8.3
2014-08-01,Carabanchel,11,8.3
2014-09-01,Carabanchel,11,8.3
2014-10-01,Carabanchel,11,8.4
2014-11-01,Carabanchel,11,8.3
2014-12-01,Carabanchel,11,8.4
2015-01-01,Carabanchel,11,8.5
2015-02-01,Carabanchel,11,8.5
2015-03-01,Carabanchel,11,8.5
2015-04-01,Carabanchel,11,8.5
2015-05-01,Carabanchel,11,8.6
2015-06-01,Carabanchel,11,8.6
2015-07-01,Carabanchel,11,8.7
2015-08-01,Carabanchel,11,8.7
2015-09-01,Carabanchel,11,8.8
2015-10-01,Carabanchel,11,8.8
2015-11-01,Carabanchel,11,8.8
2015-12-01,Carabanchel,11,8.8
2016-01-01,Carabanchel,11,8.9
2016-02-01,Carabanchel,11,8.9
2016-03-01,Carabanchel,11,8.9
2016-04-01,Carabanchel,11,9.0
2016-05-01,Carabanchel,11,9.1
2016-06-01,Carabanchel,11,9.1
2016-07-01,Carabanchel,11,9.2
2016-08-01,Carabanchel,11,9.2
2016-09-01,Carabanchel,11,9.2
2016-10-01,Carabanchel,11,9.3
2016-11-01,Carabanchel,11,9.4
2016-12-01,Carabanchel,11,9.6
2017-01-01,Carabanchel,11,9.7
2017-02-01,Carabanchel,11,9.7
2017-03-01,Carabanchel,11,9.8
2017-04-01,Carabanchel,11,9.9
2017-05-01,Carabanchel,11,9.8
2017-06-01,Carabanchel,11,9.8
2017-07-01,Carabanchel,11,10.0
2017-08-01,Carabanchel,11,10.0
2017-09-01,Carabanchel,11,10.0
2017-10-01,Carabanchel,11,10.0
2017-11-01,Carabanchel,11,10.3
2017-12-01,Carabanchel,11,10.6
2018-01-01,Carabanchel,11,10.8
2018-02-01,Carabanchel,11,10.9
2018-03-01,Carabanchel,11,11.0
2018-04-01,Carabanchel,11,11.1
2018-05-01,Carabanchel,11,11.0
2018-06-01,Carabanchel,11,11.1
2018-07-01,Carabanchel,11,11.1
2018-08-01,Carabanchel,11,10.9
2018-09-01,Carabanchel,11,11.2
2018-10-01,Carabanchel,11,11.3
2018-11-01,Carabanchel,11,11.5
2018-12-01,Carabanchel,11,11.6
2019-01-01,Carabanchel,11,11.9
2019-02-01,Carabanchel,11,11.9
2019-03-01,Carabanchel,11,12.0
2019-04-01,Carabanchel,11,11.9
2019-05-01,Carabanchel,11,11.9
2019-06-01,Carabanchel,11,12.0
2019-07-01,Carabanchel,11,12.0
2019-08-01,Carabanchel,11,12.3
2019-09-01,Carabanchel,11,12.5
2019-10-01,Carabanchel,11,12.5
2019-11-01,Carabanchel,11,12.6
2019-12-01,Carabanchel,11,12.7
2020-01-01,Carabanchel,11,12.0
2020-02-01,Carabanchel,11,12.3
2020-03-01,Carabanchel,11,12.5
2020-04-01,Carabanchel,11,12.5
2020-05-01,Carabanchel,11,12.6
2020-06-01,Carabanchel,11,12.7
2020-07-01,Carabanchel,11,12.5
2020-08-01,Carabanchel,11,12.2
2020-09-01,Carabanchel,11,12.1
2020-10-01,Carabanchel,11,12.0
2020-11-01,Carabanchel,11,11.7
2020-12-01,Carabanchel,11,11.6
2021-01-01,Carabanchel,11,11.4
2021-02-01,Carabanchel,11,11.4
2021-03-01,Carabanchel,11,11.4
2021-04-01,Carabanchel,11,11.5
2021-05-01,Carabanchel,11,11.4
2021-06-01,Carabanchel,11,11.4
2021-07-01,Carabanchel,11,11.4
2021-08-01,Carabanchel,11,11.5
2021-09-01,Carabanchel,11,11.6
2021-10-01,Carabanchel,11,11.7
2021-11-01,Carabanchel,11,11.7
2021-12-01,Carabanchel,11,11.7
2022-01-01,Carabanchel,11,11.7
2022-02-01,Carabanchel,11,11.7
2022-03-01,Carabanchel,11,11.8
2022-04-01,Carabanchel,11,11.9
2022-05-01,Carabanchel,11,12.0
2022-06-01,Carabanchel,11,12.1
2022-07-01,Carabanchel,11,12.1
2022-08-01,Carabanchel,11,12.3
2022-09-01,Carabanchel,11,12.5
2022-10-01,Carabanchel,11,12.5
2022-11-01,Carabanchel,11,12.7
2022-12-01,Carabanchel,11,12.7
2023-01-01,Carabanchel,11,12.6
2023-02-01,Carabanchel,11,12.57
2023-03-01,Carabanchel,11,12.93
2023-04-01,Carabanchel,11,13.32
2023-05-01,Carabanchel,11,13.28
2023-06-01,Carabanchel,11,13.35
2023-07-01,Carabanchel,11,13.46
2023-08-01,Carabanchel,11,13.57
2023-09-01,Carabanchel,11,13.74
2023-10-01,Carabanchel,11,13.92
2023-11-01,Carabanchel,11,13.92
2023-12-01,Carabanchel,11,14.13
2024-01-01,Carabanchel,11,14.17
2024-02-01,Carabanchel,11,14.35
2024-03-01,Carabanchel,11,14.62
2024-04-01,Carabanchel,11,15.0
2024-05-01,Carabanchel,11,15.0
2024-06-01,Carabanchel,11,15.45
2024-07-01,Carabanchel,11,15.55
2024-08-01,Carabanchel,11,15.82
2024-09-01,Carabanchel,11,16.05
2024-10-01,Carabanchel,11,16.11
2024-11-01,Carabanchel,11,16.02
2024-12-01,Carabanchel,11,16.18
2006-01-01,Usera,12,
2006-02-01,Usera,12,
2006-03-01,Usera,12,
2006-04-01,Usera,12,
2006-05-01,Usera,12,
2006-06-01,Usera,12,
2006-07-01,Usera,12,
2006-08-01,Usera,12,
2006-09-01,Usera,12,
2006-10-01,Usera,12,
2006-11-01,Usera,12,
2006-12-01,Usera,12,
2007-01-01,Usera,12,
2007-02-01,Usera,12,
2007-03-01,Usera,12,
2007-04-01,Usera,12,
2007-05-01,Usera,12,
2007-06-01,Usera,12,
2007-07-01,Usera,12,
2007-08-01,Usera,12,
2007-09-01,Usera,12,
2007-10-01,Usera,12,
2007-11-01,Usera,12,
2007-12-01,Usera,12,
2008-01-01,Usera,12,
2008-02-01,Usera,12,
2008-03-01,Usera,12,
2008-04-01,Usera,12,
2008-05-01,Usera,12,
2008-06-01,Usera,12,
2008-07-01,Usera,12,
2008-08-01,Usera,12,
2008-09-01,Usera,12,
2008-10-01,Usera,12,
2008-11-01,Usera,12,
2008-12-01,Usera,12,
2009-01-01,Usera,12,
2009-02-01,Usera,12,
2009-03-01,Usera,12,
2009-04-01,Usera,12,
2009-05-01,Usera,12,
2009-06-01,Usera,12,
2009-07-01,Usera,12,
2009-08-01,Usera,12,
2009-09-01,Usera,12,
2009-10-01,Usera,12,
2009-11-01,Usera,12,
2009-12-01,Usera,12,
2010-01-01,Usera,12,
2010-02-01,Usera,12,
2010-03-01,Usera,12,
2010-04-01,Usera,12,
2010-05-01,Usera,12,
2010-06-01,Usera,12,
2010-07-01,Usera,12,
2010-08-01,Usera,12,9.9
2010-09-01,Usera,12,10.5
2010-10-01,Usera,12,9.8
2010-11-01,Usera,12,10.9
2010-12-01,Usera,12,11.0
2011-01-01,Usera,12,11.8
2011-02-01,Usera,12,11.8
2011-03-01,Usera,12,11.5
2011-04-01,Usera,12,10.7
2011-05-01,Usera,12,10.3
2011-06-01,Usera,12,9.9
2011-07-01,Usera,12,9.9
2011-08-01,Usera,12,9.6
2011-09-01,Usera,12,9.5
2011-10-01,Usera,12,9.3
2011-11-01,Usera,12,9.2
2011-12-01,Usera,12,9.3
2012-01-01,Usera,12,9.3
2012-02-01,Usera,12,9.1
2012-03-01,Usera,12,9.0
2012-04-01,Usera,12,9.2
2012-05-01,Usera,12,9.1
2012-06-01,Usera,12,9.0
2012-07-01,Usera,12,9.0
2012-08-01,Usera,12,8.7
2012-09-01,Usera,12,8.6
2012-10-01,Usera,12,8.8
2012-11-01,Usera,12,8.8
2012-12-01,Usera,12,8.7
2013-01-01,Usera,12,8.7
2013-02-01,Usera,12,8.7
2013-03-01,Usera,12,8.7
2013-04-01,Usera,12,8.6
2013-05-01,Usera,12,8.5
2013-06-01,Usera,12,8.4
2013-07-01,Usera,12,8.3
2013-08-01,Usera,12,8.3
2013-09-01,Usera,12,8.4
2013-10-01,Usera,12,8.4
2013-11-01,Usera,12,8.3
2013-12-01,Usera,12,8.3
2014-01-01,Usera,12,8.3
2014-02-01,Usera,12,8.3
2014-03-01,Usera,12,8.3
2014-04-01,Usera,12,8.2
2014-05-01,Usera,12,8.3
2014-06-01,Usera,12,8.2
2014-07-01,Usera,12,8.2
2014-08-01,Usera,12,8.2
2014-09-01,Usera,12,8.3
2014-10-01,Usera,12,8.3
2014-11-01,Usera,12,8.4
2014-12-01,Usera,12,8.4
2015-01-01,Usera,12,8.3
2015-02-01,Usera,12,8.2
2015-03-01,Usera,12,8.3
2015-04-01,Usera,12,8.5
2015-05-01,Usera,12,8.5
2015-06-01,Usera,12,8.5
2015-07-01,Usera,12,8.5
2015-08-01,Usera,12,8.6
2015-09-01,Usera,12,8.7
2015-10-01,Usera,12,8.7
2015-11-01,Usera,12,8.9
2015-12-01,Usera,12,9.0
2016-01-01,Usera,12,9.1
2016-02-01,Usera,12,9.1
2016-03-01,Usera,12,9.0
2016-04-01,Usera,12,9.1
2016-05-01,Usera,12,9.1
2016-06-01,Usera,12,9.1
2016-07-01,Usera,12,8.9
2016-08-01,Usera,12,8.9
2016-09-01,Usera,12,9.0
2016-10-01,Usera,12,9.1
2016-11-01,Usera,12,9.0
2016-12-01,Usera,12,9.2
2017-01-01,Usera,12,9.2
2017-02-01,Usera,12,9.4
2017-03-01,Usera,12,9.8
2017-04-01,Usera,12,9.7
2017-05-01,Usera,12,9.8
2017-06-01,Usera,12,9.7
2017-07-01,Usera,12,9.8
2017-08-01,Usera,12,9.7
2017-09-01,Usera,12,9.6
2017-10-01,Usera,12,9.9
2017-11-01,Usera,12,10.0
2017-12-01,Usera,12,10.2
2018-01-01,Usera,12,10.3
2018-02-01,Usera,12,10.5
2018-03-01,Usera,12,10.6
2018-04-01,Usera,12,10.7
2018-05-01,Usera,12,10.7
2018-06-01,Usera,12,10.7
2018-07-01,Usera,12,10.8
2018-08-01,Usera,12,10.7
2018-09-01,Usera,12,10.7
2018-10-01,Usera,12,11.0
2018-11-01,Usera,12,11.3
2018-12-01,Usera,12,11.2
2019-01-01,Usera,12,11.8
2019-02-01,Usera,12,11.9
2019-03-01,Usera,12,11.9
2019-04-01,Usera,12,12.0
2019-05-01,Usera,12,12.0
2019-06-01,Usera,12,11.9
2019-07-01,Usera,12,11.9
2019-08-01,Usera,12,12.1
2019-09-01,Usera,12,12.3
2019-10-01,Usera,12,12.4
2019-11-01,Usera,12,12.5
2019-12-01,Usera,12,12.5
2020-01-01,Usera,12,11.9
2020-02-01,Usera,12,12.1
2020-03-01,Usera,12,12.3
2020-04-01,Usera,12,12.4
2020-05-01,Usera,12,12.5
2020-06-01,Usera,12,12.5
2020-07-01,Usera,12,12.1
2020-08-01,Usera,12,11.9
2020-09-01,Usera,12,11.9
2020-10-01,Usera,12,11.7
2020-11-01,Usera,12,11.5
2020-12-01,Usera,12,11.4
2021-01-01,Usera,12,11.2
2021-02-01,Usera,12,11.1
2021-03-01,Usera,12,11.0
2021-04-01,Usera,12,11.2
2021-05-01,Usera,12,10.9
2021-06-01,Usera,12,10.9
2021-07-01,Usera,12,11.2
2021-08-01,Usera,12,11.5
2021-09-01,Usera,12,11.5
2021-10-01,Usera,12,11.5
2021-11-01,Usera,12,11.3
2021-12-01,Usera,12,11.3
2022-01-01,Usera,12,11.3
2022-02-01,Usera,12,11.3
2022-03-01,Usera,12,11.4
2022-04-01,Usera,12,11.8
2022-05-01,Usera,12,12.5
2022-06-01,Usera,12,12.8
2022-07-01,Usera,12,12.8
2022-08-01,Usera,12,13.1
2022-09-01,Usera,12,12.9
2022-10-01,Usera,12,12.9
2022-11-01,Usera,12,12.8
2022-12-01,Usera,12,12.9
2023-01-01,Usera,12,13.08
2023-02-01,Usera,12,13.51
2023-03-01,Usera,12,13.45
2023-04-01,Usera,12,13.32
2023-05-01,Usera,12,13.49
2023-06-01,Usera,12,13.33
2023-07-01,Usera,12,13.32
2023-08-01,Usera,12,13.27
2023-09-01,Usera,12,13.75
2023-10-01,Usera,12,13.83
2023-11-01,Usera,12,14.09
2023-12-01,Usera,12,14.29
2024-01-01,Usera,12,14.16
2024-02-01,Usera,12,14.53
2024-03-01,Usera,12,15.38
2024-04-01,Usera,12,15.83
2024-05-01,Usera,12,16.0
2024-06-01,Usera,12,16.37
2024-07-01,Usera,12,16.34
2024-08-01,Usera,12,16.55
2024-09-01,Usera,12,17.56
2024-10-01,Usera,12,17.11
2024-11-01,Usera,12,17.02
2024-12-01,Usera,12,16.98
2006-01-01,Puente de Vallecas,13,
2006-02-01,Puente de Vallecas,13,
2006-03-01,Puente de Vallecas,13,
2006-04-01,Puente de Vallecas,13,
2006-05-01,Puente de Vallecas,13,
2006-06-01,Puente de Vallecas,13,
2006-07-01,Puente de Vallecas,13,
2006-08-01,Puente de Vallecas,13,
2006-09-01,Puente de Vallecas,13,
2006-10-01,Puente de Vallecas,13,
2006-11-01,Puente de Vallecas,13,
2006-12-01,Puente de Vallecas,13,
2007-01-01,Puente de Vallecas,13,
2007-02-01,Puente de Vallecas,13,
2007-03-01,Puente de Vallecas,13,
2007-04-01,Puente de Vallecas,13,
2007-05-01,Puente de Vallecas,13,
2007-06-01,Puente de Vallecas,13,
2007-07-01,Puente de Vallecas,13,
2007-08-01,Puente de Vallecas,13,
2007-09-01,Puente de Vallecas,13,
2007-10-01,Puente de Vallecas,13,
2007-11-01,Puente de Vallecas,13,
2007-12-01,Puente de Vallecas,13,
2008-01-01,Puente de Vallecas,13,
2008-02-01,Puente de Vallecas,13,
2008-03-01,Puente de Vallecas,13,
2008-04-01,Puente de Vallecas,13,
2008-05-01,Puente de Vallecas,13,
2008-06-01,Puente de Vallecas,13,
2008-07-01,Puente de Vallecas,13,
2008-08-01,Puente de Vallecas,13,
2008-09-01,Puente de Vallecas,13,
2008-10-01,Puente de Vallecas,13,
2008-11-01,Puente de Vallecas,13,
2008-12-01,Puente de Vallecas,13,
2009-01-01,Puente de Vallecas,13,
2009-02-01,Puente de Vallecas,13,
2009-03-01,Puente de Vallecas,13,
2009-04-01,Puente de Vallecas,13,
2009-05-01,Puente de Vallecas,13,
2009-06-01,Puente de Vallecas,13,
2009-07-01,Puente de Vallecas,13,
2009-08-01,Puente de Vallecas,13,
2009-09-01,Puente de Vallecas,13,
2009-10-01,Puente de Vallecas,13,
2009-11-01,Puente de Vallecas,13,
2009-12-01,Puente de Vallecas,13,
2010-01-01,Puente de Vallecas,13,
2010-02-01,Puente de Vallecas,13,10.4
2010-03-01,Puente de Vallecas,13,10.3
2010-04-01,Puente de Vallecas,13,10.4
2010-05-01,Puente de Vallecas,13,10.0
2010-06-01,Puente de Vallecas,13,10.0
2010-07-01,Puente de Vallecas,13,10.0
2010-08-01,Puente de Vallecas,13,10.0
2010-09-01,Puente de Vallecas,13,9.9
2010-10-01,Puente de Vallecas,13,9.9
2010-11-01,Puente de Vallecas,13,10.0
2010-12-01,Puente de Vallecas,13,10.0
2011-01-01,Puente de Vallecas,13,10.0
2011-02-01,Puente de Vallecas,13,10.0
2011-03-01,Puente de Vallecas,13,10.0
2011-04-01,Puente de Vallecas,13,10.0
2011-05-01,Puente de Vallecas,13,9.7
2011-06-01,Puente de Vallecas,13,9.8
2011-07-01,Puente de Vallecas,13,9.8
2011-08-01,Puente de Vallecas,13,9.8
2011-09-01,Puente de Vallecas,13,9.8
2011-10-01,Puente de Vallecas,13,9.9
2011-11-01,Puente de Vallecas,13,9.7
2011-12-01,Puente de Vallecas,13,9.7
2012-01-01,Puente de Vallecas,13,9.6
2012-02-01,Puente de Vallecas,13,9.5
2012-03-01,Puente de Vallecas,13,9.5
2012-04-01,Puente de Vallecas,13,9.4
2012-05-01,Puente de Vallecas,13,9.5
2012-06-01,Puente de Vallecas,13,9.6
2012-07-01,Puente de Vallecas,13,9.4
2012-08-01,Puente de Vallecas,13,9.4
2012-09-01,Puente de Vallecas,13,9.3
2012-10-01,Puente de Vallecas,13,9.3
2012-11-01,Puente de Vallecas,13,9.3
2012-12-01,Puente de Vallecas,13,9.1
2013-01-01,Puente de Vallecas,13,9.0
2013-02-01,Puente de Vallecas,13,9.0
2013-03-01,Puente de Vallecas,13,8.9
2013-04-01,Puente de Vallecas,13,8.9
2013-05-01,Puente de Vallecas,13,8.8
2013-06-01,Puente de Vallecas,13,8.8
2013-07-01,Puente de Vallecas,13,8.7
2013-08-01,Puente de Vallecas,13,8.7
2013-09-01,Puente de Vallecas,13,8.7
2013-10-01,Puente de Vallecas,13,8.7
2013-11-01,Puente de Vallecas,13,8.5
2013-12-01,Puente de Vallecas,13,8.4
2014-01-01,Puente de Vallecas,13,8.4
2014-02-01,Puente de Vallecas,13,8.3
2014-03-01,Puente de Vallecas,13,8.3
2014-04-01,Puente de Vallecas,13,8.3
2014-05-01,Puente de Vallecas,13,8.3
2014-06-01,Puente de Vallecas,13,8.3
2014-07-01,Puente de Vallecas,13,8.3
2014-08-01,Puente de Vallecas,13,8.2
2014-09-01,Puente de Vallecas,13,8.2
2014-10-01,Puente de Vallecas,13,8.3
2014-11-01,Puente de Vallecas,13,8.3
2014-12-01,Puente de Vallecas,13,8.3
2015-01-01,Puente de Vallecas,13,8.3
2015-02-01,Puente de Vallecas,13,8.3
2015-03-01,Puente de Vallecas,13,8.2
2015-04-01,Puente de Vallecas,13,8.3
2015-05-01,Puente de Vallecas,13,8.4
2015-06-01,Puente de Vallecas,13,8.5
2015-07-01,Puente de Vallecas,13,8.6
2015-08-01,Puente de Vallecas,13,8.6
2015-09-01,Puente de Vallecas,13,8.4
2015-10-01,Puente de Vallecas,13,8.6
2015-11-01,Puente de Vallecas,13,8.7
2015-12-01,Puente de Vallecas,13,8.8
2016-01-01,Puente de Vallecas,13,8.7
2016-02-01,Puente de Vallecas,13,8.6
2016-03-01,Puente de Vallecas,13,8.7
2016-04-01,Puente de Vallecas,13,8.8
2016-05-01,Puente de Vallecas,13,8.9
2016-06-01,Puente de Vallecas,13,9.2
2016-07-01,Puente de Vallecas,13,9.2
2016-08-01,Puente de Vallecas,13,9.2
2016-09-01,Puente de Vallecas,13,9.2
2016-10-01,Puente de Vallecas,13,9.2
2016-11-01,Puente de Vallecas,13,9.3
2016-12-01,Puente de Vallecas,13,9.4
2017-01-01,Puente de Vallecas,13,9.6
2017-02-01,Puente de Vallecas,13,9.6
2017-03-01,Puente de Vallecas,13,9.6
2017-04-01,Puente de Vallecas,13,9.8
2017-05-01,Puente de Vallecas,13,10.0
2017-06-01,Puente de Vallecas,13,10.0
2017-07-01,Puente de Vallecas,13,10.0
2017-08-01,Puente de Vallecas,13,10.0
2017-09-01,Puente de Vallecas,13,10.0
2017-10-01,Puente de Vallecas,13,10.0
2017-11-01,Puente de Vallecas,13,10.3
2017-12-01,Puente de Vallecas,13,10.4
2018-01-01,Puente de Vallecas,13,10.7
2018-02-01,Puente de Vallecas,13,10.8
2018-03-01,Puente de Vallecas,13,10.9
2018-04-01,Puente de Vallecas,13,11.1
2018-05-01,Puente de Vallecas,13,11.0
2018-06-01,Puente de Vallecas,13,11.0
2018-07-01,Puente de Vallecas,13,11.2
2018-08-01,Puente de Vallecas,13,11.2
2018-09-01,Puente de Vallecas,13,11.1
2018-10-01,Puente de Vallecas,13,11.0
2018-11-01,Puente de Vallecas,13,11.2
2018-12-01,Puente de Vallecas,13,11.4
2019-01-01,Puente de Vallecas,13,12.1
2019-02-01,Puente de Vallecas,13,12.2
2019-03-01,Puente de Vallecas,13,12.1
2019-04-01,Puente de Vallecas,13,12.3
2019-05-01,Puente de Vallecas,13,12.5
2019-06-01,Puente de Vallecas,13,12.4
2019-07-01,Puente de Vallecas,13,12.5
2019-08-01,Puente de Vallecas,13,12.6
2019-09-01,Puente de Vallecas,13,12.5
